event_id,method,no_track_found,more_than_1_track,phi_cut,start_outside,end_outside,inter_outside,end_in_beam_zone,angle_diff_cut
4991,GMM,True,False,False,False,False,False,False,False
4992,GMM,False,False,True,False,True,False,False,False
4993,GMM,False,False,True,False,False,False,False,False
4994,GMM,False,False,False,False,True,False,False,False
4995,GMM,False,True,False,False,False,False,False,False
4997,GMM,False,False,True,False,True,False,False,False
1752,GMM,False,False,True,False,True,False,False,False
1753,GMM,False,False,False,False,True,False,False,False
1754,GMM,False,False,False,False,True,False,False,False
1755,GMM,False,False,False,True,False,False,False,False
1756,GMM,False,False,False,False,True,False,False,False
1759,GMM,False,False,False,False,True,False,False,False
1760,GMM,False,False,True,False,True,False,False,True
1761,GMM,False,False,False,False,True,False,False,False
1762,GMM,False,True,False,False,False,False,False,False
1763,GMM,False,True,False,False,False,False,False,False
1764,GMM,False,False,True,False,False,False,False,False
1767,GMM,False,False,True,False,False,False,False,True
1769,GMM,False,False,False,False,True,False,False,False
1770,GMM,False,True,False,False,False,False,False,False
1771,GMM,False,False,False,False,True,False,False,False
1772,GMM,False,False,False,True,False,True,False,False
1773,GMM,True,False,False,False,False,False,False,False
1774,GMM,False,False,True,False,True,False,False,False
1775,GMM,False,True,False,False,False,False,False,False
1781,GMM,False,False,False,False,True,False,False,False
1782,GMM,False,False,False,False,True,False,False,False
1784,GMM,False,False,False,False,True,False,False,False
1786,GMM,False,False,False,False,True,False,False,True
1787,GMM,False,False,False,False,True,False,False,False
1789,GMM,False,False,False,False,True,False,False,False
1790,GMM,False,False,False,False,True,False,False,False
1791,GMM,False,False,True,False,False,False,False,False
1792,GMM,True,False,False,False,False,False,False,False
1794,GMM,True,False,False,False,False,False,False,False
1795,GMM,False,False,False,True,False,False,False,False
1796,GMM,False,False,False,True,False,True,False,False
1797,GMM,False,False,False,False,True,False,False,False
1799,GMM,False,False,True,False,True,False,False,False
1800,GMM,False,False,False,False,True,False,False,False
1801,GMM,False,False,False,False,True,False,False,False
1802,GMM,False,False,True,False,True,False,True,True
1803,GMM,False,False,False,False,True,False,False,False
1804,GMM,False,True,False,False,False,False,False,False
1805,GMM,False,False,False,False,True,False,False,False
1806,GMM,False,False,False,False,True,False,False,False
1809,GMM,False,False,False,False,True,False,False,False
1810,GMM,False,False,False,True,False,True,False,False
1811,GMM,False,True,False,False,False,False,False,False
1812,GMM,False,False,True,False,True,False,False,False
1814,GMM,False,False,False,True,True,True,False,False
1816,GMM,False,False,False,False,True,False,False,False
1817,GMM,False,False,False,False,True,False,False,False
1818,GMM,False,False,False,False,True,False,False,False
1819,GMM,False,False,False,False,True,False,False,False
1822,GMM,False,False,False,False,True,False,False,False
1823,GMM,False,False,False,False,True,False,False,False
1824,GMM,False,False,False,False,True,False,False,False
1826,GMM,True,False,False,False,False,False,False,False
1827,GMM,True,False,False,False,False,False,False,False
1828,GMM,False,False,False,True,False,True,False,False
1829,GMM,False,False,False,False,True,False,False,False
1834,GMM,False,False,False,False,True,False,False,False
1836,GMM,False,False,True,False,False,False,False,False
1838,GMM,False,False,False,False,True,False,False,False
1839,GMM,False,False,True,False,True,False,False,False
1840,GMM,False,False,True,False,True,False,False,False
1841,GMM,False,False,True,False,True,False,False,False
1842,GMM,False,False,True,False,True,False,False,True
1843,GMM,False,False,True,False,True,False,False,False
1844,GMM,False,False,False,False,True,False,False,False
1845,GMM,False,False,False,False,True,False,False,False
1847,GMM,False,False,False,False,True,False,False,False
1848,GMM,False,False,False,False,True,False,False,True
1851,GMM,False,False,True,False,True,False,False,True
1852,GMM,False,False,False,False,True,False,False,False
1853,GMM,False,False,False,False,True,False,False,False
1854,GMM,False,True,False,False,False,False,False,False
1855,GMM,False,False,False,False,True,False,False,False
1856,GMM,False,False,False,False,True,False,False,False
1857,GMM,False,False,False,False,True,False,False,False
1858,GMM,True,False,False,False,False,False,False,False
1859,GMM,True,False,False,False,False,False,False,False
1862,GMM,False,True,False,False,False,False,False,False
1863,GMM,False,False,False,False,True,False,False,False
1865,GMM,False,False,False,False,True,False,False,False
1866,GMM,False,True,False,False,False,False,False,False
1867,GMM,True,False,False,False,False,False,False,False
1869,GMM,True,False,False,False,False,False,False,False
1870,GMM,False,False,False,False,True,False,False,False
1873,GMM,False,False,True,False,True,False,False,False
1875,GMM,False,True,False,False,False,False,False,False
1877,GMM,False,False,False,False,True,False,False,False
1880,GMM,False,False,False,False,True,False,False,False
1882,GMM,False,False,False,False,True,False,False,False
1884,GMM,False,True,False,False,False,False,False,False
1885,GMM,False,False,False,False,True,False,False,False
1886,GMM,False,True,False,False,False,False,False,False
1888,GMM,False,False,False,True,False,True,False,False
1890,GMM,False,False,True,False,False,False,False,False
1893,GMM,False,False,True,True,False,True,False,False
1894,GMM,True,False,False,False,False,False,False,False
1898,GMM,False,True,False,False,False,False,False,False
1899,GMM,False,False,False,False,True,False,False,False
1900,GMM,False,False,False,False,True,False,False,False
1902,GMM,False,False,True,False,True,False,False,False
1903,GMM,True,False,False,False,False,False,False,False
1904,GMM,False,True,False,False,False,False,False,False
1905,GMM,False,False,False,False,True,False,False,False
1906,GMM,False,False,False,False,True,False,False,False
1907,GMM,False,False,True,False,True,False,False,False
1908,GMM,False,False,True,False,True,False,False,True
1911,GMM,False,False,False,False,True,False,False,False
1912,GMM,False,False,False,False,False,False,False,True
1913,GMM,False,False,True,False,True,False,False,False
1915,GMM,True,False,False,False,False,False,False,False
1916,GMM,False,False,True,False,False,False,False,False
1917,GMM,False,True,False,False,False,False,False,False
1918,GMM,False,False,False,False,False,False,False,True
1919,GMM,False,False,False,False,True,False,False,False
1920,GMM,True,False,False,False,False,False,False,False
1921,GMM,False,True,False,False,False,False,False,False
1922,GMM,False,False,False,False,True,False,False,False
1923,GMM,False,False,False,False,True,False,False,False
1924,GMM,False,False,False,False,True,False,False,False
1925,GMM,False,False,True,False,True,False,False,True
1926,GMM,False,False,False,False,True,False,False,False
1930,GMM,False,False,False,False,True,False,False,False
1933,GMM,False,False,False,False,True,False,False,False
1934,GMM,True,False,False,False,False,False,False,False
1935,GMM,False,False,True,False,True,True,False,False
1936,GMM,False,False,False,False,True,False,False,False
1937,GMM,False,False,True,False,False,False,False,False
1938,GMM,False,False,False,True,True,True,False,False
1940,GMM,False,False,False,False,True,False,False,False
1942,GMM,False,True,False,False,False,False,False,False
1943,GMM,False,False,True,False,True,False,False,False
1944,GMM,False,True,False,False,False,False,False,False
1948,GMM,True,False,False,False,False,False,False,False
1949,GMM,False,False,False,False,True,False,False,False
1951,GMM,False,False,False,True,True,True,False,False
1952,GMM,True,False,False,False,False,False,False,False
1953,GMM,True,False,False,False,False,False,False,False
1954,GMM,False,False,False,True,True,True,False,False
1955,GMM,True,False,False,False,False,False,False,False
1957,GMM,False,False,True,False,True,False,False,False
1958,GMM,False,False,True,False,True,False,False,False
1959,GMM,False,False,False,False,True,False,False,False
1960,GMM,True,False,False,False,False,False,False,False
1962,GMM,False,False,False,True,False,True,False,False
1963,GMM,False,False,False,False,True,False,False,False
1964,GMM,False,True,False,False,False,False,False,False
1967,GMM,False,False,False,False,True,False,False,False
1968,GMM,False,True,False,False,False,False,False,False
1978,GMM,False,False,True,False,False,False,False,False
1979,GMM,False,False,True,False,False,False,False,True
1980,GMM,False,False,False,False,True,False,False,False
1984,GMM,False,False,False,False,True,False,False,False
1985,GMM,False,False,False,False,True,False,False,False
1986,GMM,True,False,False,False,False,False,False,False
1988,GMM,False,False,True,False,False,False,False,False
1990,GMM,False,False,False,False,True,False,False,False
1991,GMM,False,False,False,False,True,False,False,False
1993,GMM,True,False,False,False,False,False,False,False
1994,GMM,False,False,False,False,True,False,False,False
1996,GMM,False,False,True,False,True,False,False,False
1997,GMM,False,False,False,False,True,False,False,False
2000,GMM,False,False,False,False,True,False,False,False
1501,GMM,False,False,False,True,True,True,False,False
1507,GMM,False,True,False,False,False,False,False,False
1510,GMM,True,False,False,False,False,False,False,False
1514,GMM,False,True,False,False,False,False,False,False
1517,GMM,False,False,False,False,True,False,False,False
1519,GMM,False,False,True,False,False,False,False,False
1521,GMM,False,False,False,False,True,False,False,False
1522,GMM,False,True,False,False,False,False,False,False
1524,GMM,False,False,True,False,True,False,False,False
1525,GMM,False,False,True,False,True,False,False,False
1533,GMM,False,True,False,False,False,False,False,False
1535,GMM,False,False,True,True,False,True,False,False
1536,GMM,False,False,False,False,True,False,False,False
1537,GMM,False,False,False,False,True,False,False,False
1538,GMM,False,False,False,False,True,False,False,False
1539,GMM,False,False,True,False,False,False,False,False
1541,GMM,False,False,False,False,True,False,False,False
1542,GMM,False,False,False,False,True,False,False,False
1543,GMM,True,False,False,False,False,False,False,False
1547,GMM,True,False,False,False,False,False,False,False
1548,GMM,False,False,False,False,True,False,False,False
1549,GMM,False,False,False,False,True,False,False,False
1551,GMM,False,False,False,False,True,False,False,False
1553,GMM,False,True,False,False,False,False,False,False
1554,GMM,False,False,True,False,True,False,False,False
1556,GMM,False,False,False,False,True,False,False,False
1558,GMM,False,False,False,False,True,False,False,False
1559,GMM,False,False,True,False,True,False,False,False
1560,GMM,False,False,False,False,True,False,False,False
1562,GMM,False,False,True,False,True,False,False,False
1563,GMM,False,False,False,True,True,False,False,False
1565,GMM,False,False,False,False,True,False,False,False
1566,GMM,False,True,False,False,False,False,False,False
1568,GMM,False,False,False,False,True,False,False,False
1569,GMM,False,False,False,False,True,False,False,False
1573,GMM,False,False,False,False,True,False,False,False
1575,GMM,False,False,False,False,True,False,False,False
1576,GMM,True,False,False,False,False,False,False,False
1577,GMM,False,False,True,False,True,False,False,False
1578,GMM,False,False,False,False,True,False,False,False
1579,GMM,False,False,False,False,True,False,False,False
1581,GMM,False,False,False,False,True,False,False,False
1584,GMM,False,True,False,False,False,False,False,False
1586,GMM,False,False,False,False,True,False,False,False
1587,GMM,True,False,False,False,False,False,False,False
1590,GMM,False,False,False,False,True,False,False,False
1594,GMM,False,False,False,False,True,False,False,False
1596,GMM,False,False,False,False,True,False,False,False
1599,GMM,False,False,True,False,True,False,False,False
1601,GMM,False,False,False,False,True,False,False,False
1602,GMM,False,False,False,False,True,False,False,False
1603,GMM,False,False,False,False,True,False,False,False
1605,GMM,False,False,True,False,True,False,False,False
1607,GMM,False,True,False,False,False,False,False,False
1608,GMM,False,False,False,False,True,False,False,False
1609,GMM,False,False,False,False,True,False,False,False
1610,GMM,False,False,False,False,True,False,False,False
1611,GMM,False,False,False,False,True,False,False,False
1612,GMM,False,False,False,True,False,True,False,False
1614,GMM,False,True,False,False,False,False,False,False
1615,GMM,False,False,False,False,True,False,False,False
1616,GMM,False,False,False,True,True,True,False,False
1617,GMM,False,False,False,False,True,False,False,False
1618,GMM,False,False,True,False,True,False,False,False
1619,GMM,False,True,False,False,False,False,False,False
1620,GMM,False,False,False,False,True,False,False,False
1622,GMM,False,False,False,False,True,False,False,False
1625,GMM,True,False,False,False,False,False,False,False
1627,GMM,False,True,False,False,False,False,False,False
1628,GMM,False,False,False,False,True,False,False,False
1629,GMM,False,False,False,False,True,False,False,False
1632,GMM,True,False,False,False,False,False,False,False
1638,GMM,False,False,True,False,False,False,False,True
1640,GMM,False,False,True,False,True,False,False,False
1642,GMM,False,True,False,False,False,False,False,False
1644,GMM,False,False,False,False,True,False,False,False
1645,GMM,False,False,False,False,True,False,False,False
1648,GMM,False,False,True,False,True,False,False,False
1649,GMM,False,False,False,False,True,False,False,False
1650,GMM,True,False,False,False,False,False,False,False
1652,GMM,False,False,False,False,False,False,False,True
1653,GMM,False,False,True,False,False,False,False,False
1654,GMM,False,False,False,False,True,False,False,False
1655,GMM,False,False,False,False,True,False,False,False
1656,GMM,False,False,False,False,True,False,False,False
1657,GMM,False,False,False,False,True,False,False,False
1659,GMM,False,False,True,False,False,False,False,True
1661,GMM,False,False,False,False,True,False,False,False
1664,GMM,False,False,True,False,True,False,False,True
1665,GMM,False,False,False,False,True,False,False,False
1666,GMM,False,False,True,False,True,False,False,True
1668,GMM,False,False,False,False,True,False,False,False
1669,GMM,False,True,False,False,False,False,False,False
1670,GMM,False,False,True,True,False,False,True,True
1674,GMM,False,False,False,False,True,False,False,False
1675,GMM,True,False,False,False,False,False,False,False
1676,GMM,False,True,False,False,False,False,False,False
1678,GMM,False,False,False,False,True,False,False,False
1679,GMM,True,False,False,False,False,False,False,False
1680,GMM,False,False,True,False,False,False,False,False
1681,GMM,True,False,False,False,False,False,False,False
1683,GMM,False,False,False,False,True,False,False,False
1684,GMM,False,False,False,False,True,False,False,False
1685,GMM,False,True,False,False,False,False,False,False
1686,GMM,False,False,False,True,True,True,False,False
1688,GMM,False,True,False,False,False,False,False,False
1690,GMM,False,False,False,False,True,False,False,False
1691,GMM,False,False,True,False,True,False,False,False
1692,GMM,False,False,False,False,True,False,False,False
1693,GMM,False,False,False,False,True,False,False,False
1695,GMM,False,False,False,False,True,False,False,False
1696,GMM,False,True,False,False,False,False,False,False
1700,GMM,False,False,False,False,True,False,False,False
1703,GMM,True,False,False,False,False,False,False,False
1704,GMM,False,False,True,False,False,False,False,True
1705,GMM,False,False,True,False,True,False,False,True
1706,GMM,False,False,False,False,True,False,False,False
1707,GMM,False,False,False,False,True,False,False,False
1708,GMM,True,False,False,False,False,False,False,False
1709,GMM,False,False,False,False,False,False,False,True
1710,GMM,False,False,True,False,False,False,False,False
1711,GMM,True,False,False,False,False,False,False,False
1712,GMM,False,False,False,False,True,False,False,False
1714,GMM,False,False,False,False,True,False,False,False
1715,GMM,False,False,True,False,True,False,False,False
1716,GMM,False,False,False,False,True,False,False,False
1717,GMM,False,False,False,False,True,False,False,False
1718,GMM,False,False,False,False,True,False,False,False
1719,GMM,False,False,False,False,True,False,False,False
1722,GMM,False,False,False,True,False,True,False,False
1723,GMM,True,False,False,False,False,False,False,False
1725,GMM,False,True,False,False,False,False,False,False
1726,GMM,False,False,True,False,False,False,False,False
1729,GMM,False,False,False,False,True,False,False,False
1731,GMM,False,False,False,False,True,False,False,False
1732,GMM,False,False,False,False,False,True,False,False
1733,GMM,False,False,False,False,True,False,False,False
1734,GMM,False,False,False,False,True,False,False,False
1737,GMM,False,False,True,False,True,False,False,False
1744,GMM,False,True,False,False,False,False,False,False
1745,GMM,False,False,False,False,True,False,False,False
1747,GMM,True,False,False,False,False,False,False,False
1748,GMM,False,False,True,False,True,False,False,False
1749,GMM,False,False,False,True,False,True,False,False
2251,GMM,False,False,False,True,True,True,False,False
2253,GMM,False,False,True,False,True,False,False,False
2254,GMM,False,False,False,False,True,False,False,False
2255,GMM,False,False,True,False,True,False,False,False
2256,GMM,False,False,True,False,True,False,False,False
2257,GMM,False,False,True,True,True,True,False,False
2258,GMM,False,False,False,False,True,False,False,False
2259,GMM,False,False,True,False,True,False,False,False
2260,GMM,False,False,False,False,True,False,False,False
2264,GMM,False,False,False,False,True,False,False,False
2265,GMM,False,False,False,False,True,False,False,False
2269,GMM,False,False,False,True,True,True,False,False
2270,GMM,False,True,False,False,False,False,False,False
2272,GMM,False,False,True,False,True,False,False,False
2274,GMM,False,False,False,False,True,False,False,False
2275,GMM,False,True,False,False,False,False,False,False
2276,GMM,False,False,False,False,True,False,False,False
2280,GMM,False,False,False,True,True,False,False,False
2282,GMM,False,False,False,False,True,False,False,False
2283,GMM,False,False,True,False,True,False,False,False
2285,GMM,False,False,False,False,True,False,False,False
2286,GMM,False,False,False,False,True,False,False,False
2289,GMM,False,False,False,False,True,False,False,False
2290,GMM,True,False,False,False,False,False,False,False
2292,GMM,False,False,False,False,True,False,False,False
2294,GMM,False,False,False,False,True,False,False,False
2297,GMM,True,False,False,False,False,False,False,False
2301,GMM,False,True,False,False,False,False,False,False
2302,GMM,False,True,False,False,False,False,False,False
2303,GMM,False,False,False,False,True,False,False,False
2305,GMM,False,False,True,False,True,False,False,False
2306,GMM,False,False,True,False,True,False,False,False
2309,GMM,False,False,False,False,True,False,False,False
2310,GMM,False,True,False,False,False,False,False,False
2312,GMM,False,False,True,False,False,False,False,False
2313,GMM,False,True,False,False,False,False,False,False
2314,GMM,False,True,False,False,False,False,False,False
2315,GMM,False,False,True,False,True,False,False,False
2316,GMM,False,False,True,False,True,False,False,False
2317,GMM,False,False,True,False,True,False,False,False
2318,GMM,False,False,True,False,True,False,False,False
2320,GMM,False,False,True,False,False,False,False,False
2325,GMM,False,False,False,False,True,False,False,False
2327,GMM,False,False,False,False,True,False,False,False
2328,GMM,False,False,False,False,True,False,False,False
2329,GMM,False,False,True,False,True,False,False,False
2330,GMM,False,False,False,True,False,True,False,False
2338,GMM,False,False,True,False,True,False,False,False
2339,GMM,True,False,False,False,False,False,False,False
2341,GMM,False,False,False,False,True,False,False,False
2344,GMM,False,False,False,False,True,False,False,False
2345,GMM,False,False,True,False,True,False,False,False
2346,GMM,False,True,False,False,False,False,False,False
2352,GMM,False,True,False,False,False,False,False,False
2353,GMM,False,False,False,False,True,False,False,False
2354,GMM,False,False,False,False,True,False,False,False
2355,GMM,False,False,True,False,True,False,False,False
2356,GMM,False,False,True,False,True,False,False,False
2357,GMM,False,True,False,False,False,False,False,False
2358,GMM,False,False,False,True,False,True,False,False
2359,GMM,False,False,True,False,True,False,False,True
2361,GMM,False,False,False,False,True,False,False,False
2363,GMM,False,False,False,False,True,False,False,False
2365,GMM,False,True,False,False,False,False,False,False
2369,GMM,False,False,False,False,True,False,False,False
2370,GMM,False,False,True,False,True,False,False,False
2371,GMM,False,True,False,False,False,False,False,False
2372,GMM,True,False,False,False,False,False,False,False
2373,GMM,False,False,False,False,True,False,False,False
2374,GMM,False,False,False,False,True,False,False,False
2375,GMM,True,False,False,False,False,False,False,False
2376,GMM,False,False,False,False,True,False,False,False
2377,GMM,False,False,False,False,True,False,False,False
2381,GMM,False,False,True,False,True,False,False,True
2382,GMM,True,False,False,False,False,False,False,False
2383,GMM,False,False,True,False,True,False,False,False
2385,GMM,False,False,False,False,True,False,False,False
2386,GMM,True,False,False,False,False,False,False,False
2387,GMM,False,False,False,False,True,False,False,False
2388,GMM,False,False,True,False,True,False,False,False
2389,GMM,False,False,True,False,True,False,False,False
2390,GMM,True,False,False,False,False,False,False,False
2391,GMM,True,False,False,False,False,False,False,False
2392,GMM,False,False,False,False,True,False,False,False
2395,GMM,False,False,False,False,True,False,False,False
2397,GMM,False,False,False,False,True,False,False,False
2398,GMM,False,False,False,False,True,False,False,False
2401,GMM,False,False,False,False,True,False,False,False
2403,GMM,True,False,False,False,False,False,False,False
2405,GMM,False,False,False,False,True,False,False,False
2407,GMM,False,True,False,False,False,False,False,False
2409,GMM,False,False,True,False,True,False,False,False
2410,GMM,False,False,False,False,True,False,False,False
2412,GMM,False,False,False,True,True,True,False,False
2413,GMM,False,False,False,False,True,False,False,False
2414,GMM,True,False,False,False,False,False,False,False
2416,GMM,False,False,True,False,False,False,False,False
2417,GMM,False,False,True,False,True,False,False,False
2419,GMM,False,False,True,False,True,False,False,False
2420,GMM,False,False,False,False,True,False,False,False
2422,GMM,False,False,False,False,True,False,False,False
2423,GMM,False,True,False,False,False,False,False,False
2424,GMM,False,False,False,False,True,False,False,False
2425,GMM,False,False,False,False,True,False,False,False
2426,GMM,False,False,False,False,True,False,False,False
2427,GMM,False,False,False,True,False,True,False,False
2428,GMM,False,False,True,False,False,False,False,False
2429,GMM,False,False,True,False,True,False,False,False
2430,GMM,False,False,False,False,True,False,False,False
2432,GMM,False,True,False,False,False,False,False,False
2433,GMM,False,False,True,False,True,False,False,False
2434,GMM,False,False,False,False,True,False,False,False
2435,GMM,False,True,False,False,False,False,False,False
2436,GMM,False,False,False,True,False,True,False,False
2437,GMM,True,False,False,False,False,False,False,False
2439,GMM,False,True,False,False,False,False,False,False
2441,GMM,False,False,False,False,True,False,False,False
2443,GMM,False,False,True,False,True,False,False,False
2445,GMM,False,False,True,False,False,False,False,False
2446,GMM,False,True,False,False,False,False,False,False
2447,GMM,False,True,False,False,False,False,False,False
2448,GMM,False,False,True,False,False,False,False,True
2449,GMM,False,False,False,False,True,False,False,False
2452,GMM,False,False,True,False,True,False,False,False
2455,GMM,False,False,False,False,True,False,False,False
2456,GMM,True,False,False,False,False,False,False,False
2458,GMM,False,False,False,True,True,True,False,False
2460,GMM,False,False,False,False,True,False,False,False
2463,GMM,False,False,True,False,True,True,False,False
2464,GMM,False,False,True,False,True,False,False,False
2466,GMM,False,False,True,False,True,False,False,True
2467,GMM,False,False,False,False,True,False,False,False
2469,GMM,False,False,False,False,True,False,False,False
2470,GMM,False,False,True,False,True,False,False,True
2471,GMM,False,False,True,False,False,False,False,False
2472,GMM,True,False,False,False,False,False,False,False
2473,GMM,False,False,False,False,True,False,False,False
2475,GMM,True,False,False,False,False,False,False,False
2478,GMM,False,False,False,False,True,False,False,False
2479,GMM,False,False,True,False,True,False,False,False
2481,GMM,False,True,False,False,False,False,False,False
2483,GMM,False,False,False,False,True,False,False,False
2484,GMM,True,False,False,False,False,False,False,False
2485,GMM,False,False,True,False,False,False,False,True
2487,GMM,False,False,False,False,True,False,False,False
2488,GMM,False,False,False,False,True,False,False,False
2490,GMM,False,False,True,False,True,False,False,False
2493,GMM,False,True,False,False,False,False,False,False
2495,GMM,False,True,False,False,False,False,False,False
2498,GMM,False,False,False,False,True,False,False,False
2001,GMM,False,True,False,False,False,False,False,False
2002,GMM,False,False,False,False,True,False,False,False
2003,GMM,False,False,False,False,True,False,False,False
2006,GMM,False,False,False,True,False,True,False,False
2008,GMM,False,True,False,False,False,False,False,False
2009,GMM,False,False,True,False,True,False,True,True
2010,GMM,False,False,False,True,True,True,False,False
2013,GMM,False,False,False,False,True,False,False,False
2016,GMM,True,False,False,False,False,False,False,False
2020,GMM,True,False,False,False,False,False,False,False
2022,GMM,False,True,False,False,False,False,False,False
2024,GMM,False,False,False,False,True,False,False,False
2025,GMM,False,False,False,False,True,False,False,False
2027,GMM,False,False,True,False,True,False,False,False
2030,GMM,False,True,False,False,False,False,False,False
2032,GMM,False,True,False,False,False,False,False,False
2033,GMM,False,False,False,False,True,False,False,False
2034,GMM,False,True,False,False,False,False,False,False
2036,GMM,False,False,False,False,True,False,False,False
2037,GMM,True,False,False,False,False,False,False,False
2038,GMM,False,False,True,False,True,False,False,False
2039,GMM,False,False,False,False,True,False,False,False
2040,GMM,False,False,False,False,True,False,False,False
2043,GMM,True,False,False,False,False,False,False,False
2045,GMM,False,False,False,False,True,False,False,False
2046,GMM,False,False,False,False,True,False,False,False
2047,GMM,True,False,False,False,False,False,False,False
2048,GMM,False,False,True,False,False,False,False,False
2051,GMM,False,False,True,False,True,False,False,True
2052,GMM,False,False,False,False,True,False,False,False
2054,GMM,False,True,False,False,False,False,False,False
2055,GMM,True,False,False,False,False,False,False,False
2056,GMM,False,False,False,False,True,False,False,False
2062,GMM,False,False,False,False,True,False,False,False
2065,GMM,False,False,False,False,True,False,False,False
2069,GMM,False,True,False,False,False,False,False,False
2070,GMM,False,True,False,False,False,False,False,False
2072,GMM,False,False,False,False,True,False,False,False
2074,GMM,False,False,False,False,True,False,False,False
2075,GMM,False,False,False,False,True,False,False,False
2076,GMM,False,False,True,False,False,False,False,False
2078,GMM,True,False,False,False,False,False,False,False
2080,GMM,False,True,False,False,False,False,False,False
2082,GMM,False,False,False,False,True,False,False,False
2084,GMM,False,False,True,False,True,False,False,False
2085,GMM,False,False,False,False,True,False,False,False
2088,GMM,False,False,False,False,True,False,False,False
2090,GMM,False,True,False,False,False,False,False,False
2091,GMM,False,False,True,False,True,False,False,False
2092,GMM,False,False,True,False,True,False,False,True
2094,GMM,False,False,True,False,True,False,False,True
2095,GMM,False,False,True,False,True,False,False,False
2097,GMM,False,False,False,False,True,False,False,False
2098,GMM,False,False,False,False,True,False,False,False
2102,GMM,False,False,False,False,True,False,False,False
2103,GMM,False,False,False,False,True,False,False,False
2104,GMM,False,False,False,False,True,False,False,False
2105,GMM,False,True,False,False,False,False,False,False
2106,GMM,False,False,False,False,True,False,False,False
2108,GMM,False,False,False,False,True,False,False,False
2109,GMM,False,False,False,False,True,False,False,False
2110,GMM,False,True,False,False,False,False,False,False
2111,GMM,False,True,False,False,False,False,False,False
2112,GMM,False,False,False,False,True,False,False,False
2113,GMM,False,False,False,False,True,False,False,False
2114,GMM,True,False,False,False,False,False,False,False
2115,GMM,False,False,False,False,True,False,False,False
2116,GMM,False,False,False,False,True,False,False,False
2118,GMM,False,False,True,False,False,False,False,True
2120,GMM,False,False,False,False,True,False,False,False
2121,GMM,False,False,True,False,False,False,False,True
2123,GMM,False,False,True,False,True,False,False,False
2124,GMM,False,True,False,False,False,False,False,False
2126,GMM,False,False,False,False,True,False,False,False
2129,GMM,False,False,False,False,True,False,False,False
2130,GMM,False,False,False,False,True,False,False,True
2131,GMM,True,False,False,False,False,False,False,False
2134,GMM,False,False,False,False,True,False,False,False
2135,GMM,False,False,False,False,True,False,False,False
2137,GMM,False,False,True,False,True,False,False,False
2139,GMM,False,False,False,False,True,False,False,False
2142,GMM,False,False,True,False,True,False,False,False
2143,GMM,False,False,False,False,True,False,False,False
2145,GMM,True,False,False,False,False,False,False,False
2147,GMM,True,False,False,False,False,False,False,False
2148,GMM,False,False,False,False,True,False,False,False
2149,GMM,False,False,True,False,True,False,False,False
2150,GMM,True,False,False,False,False,False,False,False
2151,GMM,False,False,False,False,True,False,False,False
2153,GMM,False,False,False,False,True,False,False,False
2154,GMM,False,False,True,False,True,False,False,False
2156,GMM,False,False,False,False,True,False,False,False
2157,GMM,False,False,False,False,True,False,False,False
2159,GMM,False,False,False,False,True,False,False,False
2160,GMM,False,False,False,False,True,False,False,False
2162,GMM,False,False,False,False,True,False,False,False
2164,GMM,False,False,False,False,True,False,False,False
2165,GMM,False,False,True,False,False,False,False,False
2166,GMM,False,False,True,False,True,False,False,False
2167,GMM,False,False,True,False,True,False,False,False
2169,GMM,False,False,True,False,True,False,False,False
2170,GMM,False,False,False,False,True,False,False,False
2171,GMM,False,False,False,False,True,False,False,False
2172,GMM,False,True,False,False,False,False,False,False
2173,GMM,True,False,False,False,False,False,False,False
2176,GMM,False,False,True,False,True,False,False,False
2177,GMM,False,True,False,False,False,False,False,False
2178,GMM,False,True,False,False,False,False,False,False
2179,GMM,False,False,False,False,True,False,False,False
2182,GMM,False,False,False,False,True,False,False,False
2183,GMM,False,False,False,False,True,False,False,False
2184,GMM,False,False,False,False,True,False,False,False
2186,GMM,False,False,True,False,True,False,False,False
2188,GMM,False,True,False,False,False,False,False,False
2190,GMM,False,False,False,False,True,False,False,False
2192,GMM,False,False,False,True,True,True,False,False
2195,GMM,False,False,False,False,True,False,False,False
2197,GMM,False,False,True,False,False,False,False,True
2198,GMM,False,False,True,False,True,False,False,True
2199,GMM,False,False,True,False,True,False,False,False
2201,GMM,False,False,True,False,True,False,False,False
2202,GMM,False,False,False,False,True,False,False,False
2203,GMM,False,False,False,False,True,False,False,False
2204,GMM,False,False,False,False,True,False,False,False
2205,GMM,False,False,False,False,True,False,False,False
2208,GMM,True,False,False,False,False,False,False,False
2209,GMM,False,False,False,False,True,False,False,False
2211,GMM,False,False,True,False,False,False,False,False
2212,GMM,False,False,False,False,True,False,False,False
2214,GMM,False,False,False,False,True,False,False,False
2215,GMM,False,False,False,False,True,False,False,False
2216,GMM,False,False,False,False,True,False,False,False
2217,GMM,False,False,False,True,False,True,False,False
2220,GMM,False,False,False,False,True,False,False,False
2222,GMM,False,True,False,False,False,False,False,False
2224,GMM,False,False,True,False,False,False,False,False
2225,GMM,False,False,True,False,True,False,False,False
2226,GMM,False,False,True,False,True,False,False,False
2227,GMM,False,False,True,False,True,False,False,False
2228,GMM,False,False,False,False,True,False,False,False
2229,GMM,True,False,False,False,False,False,False,False
2232,GMM,False,False,False,False,True,False,False,False
2234,GMM,False,False,False,False,True,False,False,False
2236,GMM,False,False,False,False,True,False,False,False
