10	4	1	500	624	0.6243423968553543	0.011249981820583344	1.730595052242279	0.015037275850772858
10	4	1	500	522	0.8928401917219162	0.010503634810447693	1.5242342576384544	0.009814105927944183
10	4	1	500	463	0.5872701779007912	0.008880764245986938	1.62022565305233	0.008672289550304413
10	4	1	500	500	0.584869995713234	0.008519560098648071	0.9882718846201897	0.007779635488986969
10	4	1	500	531	0.6198860853910446	0.009721480309963226	1.1344505175948143	0.009888306260108948
10	4	1	500	441	0.30389048159122467	0.007966816425323486	0.9675309285521507	0.008243054151535034
10	4	1	500	576	0.6121265813708305	0.009220302104949951	1.2398304343223572	0.016575485467910767
10	4	1	500	569	0.6080342382192612	0.009002283215522766	1.1479595452547073	0.05345526337623596
10	4	1	500	553	0.6066199839115143	0.010081574320793152	1.455145888030529	0.01608426868915558
10	4	1	500	523	0.6025361269712448	0.009155482053756714	1.3449188619852066	0.007656745612621307
10	4	1	500	594	0.6191992089152336	0.01026974618434906	1.4716300517320633	0.010126687586307526
10	4	1	500	469	0.6001041829586029	0.008671201765537262	1.661472000181675	0.05219912528991699
10	4	1	500	637	0.6258471310138702	0.011045455932617188	1.0903261229395866	0.013541057705879211
10	4	1	500	518	0.595392607152462	0.009702377021312714	1.8157620504498482	0.026006177067756653
10	4	1	500	604	2.717952139675617	0.011161267757415771	1.4588706716895103	0.015367060899734497
10	4	1	500	543	0.8734121322631836	0.010430984199047089	1.8288654461503029	0.00868012011051178
10	4	1	500	599	0.6058214530348778	0.01000116765499115	1.5670228376984596	0.008904866874217987
10	4	1	500	533	0.596015565097332	0.00953056663274765	1.6306903138756752	0.007129080593585968
10	4	1	500	627	0.620744064450264	0.010711267590522766	1.2505429908633232	0.010340318083763123
10	4	1	500	528	0.6012380495667458	0.009767241775989532	1.9760652929544449	1.019980899989605
10	4	1	500	601	0.6076711937785149	0.01004394143819809	1.6393559724092484	0.009717650711536407
10	4	1	500	519	0.6076213270425797	0.009166449308395386	1.2113741859793663	0.013787947595119476
10	4	1	500	451	0.30810120701789856	0.007815375924110413	1.259480468928814	0.00818052887916565
10	4	1	500	514	0.5976377800107002	0.008911848068237305	1.0284494161605835	0.006565101444721222
10	4	1	500	594	0.6143062189221382	0.010134436190128326	1.3321229442954063	0.012556709349155426
10	4	1	500	564	0.6063088029623032	0.010328605771064758	1.1754098162055016	0.00487276166677475
10	4	1	500	616	0.5568955093622208	0.009613394737243652	1.623365394771099	0.01537054032087326
10	4	1	500	535	2.6418322250247	0.009901881217956543	1.8423917293548584	2.370275817811489
10	4	1	500	617	0.8922935947775841	0.010721445083618164	1.4830700010061264	0.008573576807975769
10	4	1	500	590	0.6192617788910866	0.010312095284461975	1.1439311280846596	0.016454778611660004
10	4	1	500	619	0.6091987118124962	0.010370627045631409	0.953925646841526	0.007107749581336975
10	4	1	500	565	0.6075296252965927	0.010557390749454498	2.1120798364281654	0.018578998744487762
10	4	1	500	434	0.5854586809873581	0.00839243084192276	1.0307914912700653	0.06680775433778763
10	4	1	500	539	0.6073489859700203	0.009910650551319122	2.14846458286047	1.6374982967972755
10	4	1	500	597	0.8791783973574638	0.010415159165859222	1.0665271058678627	0.012949317693710327
10	4	1	500	535	2.6827107667922974	0.008855007588863373	1.1317598968744278	0.00861380249261856
10	4	1	500	515	0.5997808054089546	0.009585492312908173	1.0576068609952927	0.006518743932247162
10	4	1	500	593	0.8855068162083626	0.00984656810760498	0.9197509810328484	0.015452869236469269
10	4	1	500	610	0.8758353143930435	0.01054355502128601	0.9482721462845802	0.01030644029378891
10	4	1	500	614	0.8718399032950401	0.010707326233386993	2.0250957012176514	0.01607774943113327
10	4	1	500	472	0.8708255141973495	0.009034320712089539	1.640087217092514	0.012537159025669098
10	4	1	500	421	0.5918481647968292	0.008747175335884094	1.7691279277205467	0.931472159922123
10	4	1	500	640	2.644783675670624	0.009682528674602509	1.1215033829212189	0.02105836570262909
10	4	1	500	621	2.6738379150629044	0.009960882365703583	0.9780438244342804	0.013557128608226776
10	4	1	500	562	0.8801277205348015	0.010111100971698761	2.085575357079506	0.008064180612564087
10	4	1	500	469	0.592680424451828	0.00894157588481903	0.9524141028523445	0.004519551992416382
10	4	1	500	556	2.6865293756127357	0.009582161903381348	2.2925437092781067	0.24609877914190292
10	4	1	500	526	2.648058481514454	0.009290918707847595	1.710304819047451	0.020652011036872864
10	4	1	500	624	2.7367220744490623	0.010858006775379181	2.050854191184044	0.014031179249286652
10	4	1	500	472	0.578802078962326	0.008220382034778595	1.364886797964573	0.08037030696868896
10	4	1	500	530	0.6151434704661369	0.009485743939876556	1.168285109102726	0.012583509087562561
10	4	1	500	607	2.767440088093281	0.010717935860157013	1.715242862701416	0.014138802886009216
10	4	1	500	607	0.8889933526515961	0.010283507406711578	1.569899395108223	0.011735312640666962
10	4	1	500	569	0.7925664633512497	0.009354166686534882	1.890804409980774	0.015093803405761719
10	4	1	500	609	0.621997632086277	0.010448001325130463	1.1483500748872757	0.012193277478218079
10	4	1	500	486	0.6073526665568352	0.009196922183036804	1.1880017518997192	0.010036997497081757
10	4	1	500	631	2.7504916563630104	0.009973384439945221	0.979291670024395	0.012462466955184937
10	4	1	500	574	0.6120762750506401	0.010034754872322083	1.6339122205972672	0.006457917392253876
10	4	1	500	577	2.64762232452631	0.009359695017337799	1.134494811296463	0.01020824909210205
10	4	1	500	601	0.6096917912364006	0.011596940457820892	1.6575181782245636	0.009923651814460754
10	4	1	500	623	0.5568041577935219	0.009387582540512085	1.6752720326185226	0.014406375586986542
10	4	1	500	616	0.6205605939030647	0.010452456772327423	1.0908246785402298	0.00394497811794281
10	4	1	500	584	0.8985646292567253	0.009722210466861725	1.5995559319853783	0.01496877521276474
10	4	1	500	623	0.874064140021801	0.00991085171699524	1.5392931625247002	0.008572153747081757
10	4	1	500	500	0.6023136675357819	0.009141907095909119	1.67441838234663	2.3938115015625954
10	4	1	500	595	0.6237440705299377	0.009782098233699799	1.5294422656297684	0.013004176318645477
10	4	1	500	524	2.8402034267783165	0.009716108441352844	2.2712139263749123	15.001283898949623
10	4	1	500	486	0.5981074571609497	0.009555831551551819	1.0870652496814728	0.007558710873126984
10	4	1	500	467	0.5892676487565041	0.008262887597084045	1.670339696109295	0.15562430769205093
10	4	1	500	451	0.5834638029336929	0.008558198809623718	1.3516708686947823	0.008522018790245056
